,title,link,search_name,search_zip
21298,THE GRAMERCY WILSHIRE APARTMENTS - ALL UTILITIES PAID!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-the-gramercy-wilshire/7844740984.html,hancock park,
21299,"Walkscore: 91, Active Score: 69, Laundry Care Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-walkscore-91-active-score/7844739204.html,hancock park,
21300,Remodeled 1 Bedroom 1 Bath in Hollywood *Balcony *SS Appliances,https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-bedroom-bath-in/7841593573.html,hancock park,
21301,1 Bed 1 Bath in The Miracle Mile | Subterranean Parking | Central A/C,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bed-bath-in-the-miracle/7844730032.html,hancock park,
21302,"Microwave, Tandem Parking, Business Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-microwave-tandem-parking/7844727610.html,hancock park,
21303,"2 Bedroom in DTLA/Koreatown, Remodeled Interiors, Swimming Pool & Spa",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-dtla-koreatown/7844721976.html,hancock park,
21304,"Package Room, Active Score: 69, Yoga Room",https://losangeles.craigslist.org/lac/apa/d/los-angeles-package-room-active-score/7844710300.html,hancock park,
21305,"Business Center, Custom Cabinets, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-business-center-custom/7844694184.html,hancock park,
21306,Go BIG Or Come HOME! S Serrano Ave,https://losangeles.craigslist.org/lac/apa/d/los-angeles-go-big-or-come-home-serrano/7844681852.html,hancock park,
21307,"Dishwasher, Walk-In Closets, Bike Score: 68",https://losangeles.craigslist.org/lac/apa/d/los-angeles-dishwasher-walk-in-closets/7844664816.html,hancock park,
21308,"Brand New Fitness Center, Pool & Spa, Studio Suite in DTLA/Koreatown",https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-fitness-center/7844651632.html,hancock park,
21309,"Fitness Center, Walk-In Closets, Business Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fitness-center-walk-in/7844651226.html,hancock park,
21310,"Yoga Room, Active Score: 69, Transit Score: 56",https://losangeles.craigslist.org/lac/apa/d/los-angeles-yoga-room-active-score-69/7844643843.html,hancock park,
21311,Quartz Countertops + Central A/C + 1 Bed 1 Bath in The Miracle Mile,https://losangeles.craigslist.org/lac/apa/d/los-angeles-quartz-countertops-central/7844640656.html,hancock park,
21312,Wood Style Floors ^ Studio in The Wilshire District ^ 1 Month Free!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wood-style-floors-studio-in/7840565141.html,hancock park,
21313,"Fitness Center, Cable Ready, Microwave",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fitness-center-cable-ready/7844632666.html,hancock park,
21314,Nice Apartment * 2 beds - 2 baths * Lots of natural light * Pets OK!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-nice-apartment-beds-baths/7844627627.html,hancock park,
21315,Remodeled 1 Bedroom 1 BA in Hollywood * SS Appliances * Pet-Friendly,https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-bedroom-ba-in/7842856645.html,hancock park,
21316,"Covered Parking, Reserved Parking, Outdoor Community BBQ",https://losangeles.craigslist.org/lac/apa/d/los-angeles-covered-parking-reserved/7844617341.html,hancock park,
21317,Highly Upgraded 1 Bedroom in Larchmont Village ^ Fireplace ^ SPECIALS,https://losangeles.craigslist.org/lac/apa/d/los-angeles-highly-upgraded-bedroom-in/7844615667.html,hancock park,
21318,"Stunning Top-Floor Unit: 4th floor, Rare availability 1 BEDROOM APT",https://losangeles.craigslist.org/lac/apa/d/los-angeles-stunning-top-floor-unit-4th/7844614351.html,hancock park,
21319,Quartz Countertops - SS Appliances - 1 Bed 1 Bath in The Miracle Mile,https://losangeles.craigslist.org/lac/apa/d/los-angeles-quartz-countertops-ss/7844612870.html,hancock park,
21320,Private Office Space Available on Wilshire,https://losangeles.craigslist.org/lac/off/d/los-angeles-private-office-space/7844610713.html,hancock park,
21321,"Covered Parking, Countertops - Quartz, West Facing View",https://losangeles.craigslist.org/lac/apa/d/los-angeles-covered-parking-countertops/7844604356.html,hancock park,
21322,"Package Locker System, Active Score: 69, Walkscore: 91",https://losangeles.craigslist.org/lac/apa/d/los-angeles-package-locker-system/7844589310.html,hancock park,
21323,"Yoga Room, Gated Community, Refrigerator",https://losangeles.craigslist.org/lac/apa/d/los-angeles-yoga-room-gated-community/7844587820.html,hancock park,
21324,"Countertops - Quartz, Package Room, Transit Score: 56",https://losangeles.craigslist.org/lac/apa/d/los-angeles-countertops-quartz-package/7844586206.html,hancock park,
21325,Newly Built 1+1 in North Hollywood | Central AC/Heat | Pet-Friendly,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-built-11-in-north/7844585625.html,hancock park,
21326,"Fitness Center, Package Room, Gated Community",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fitness-center-package-room/7844585144.html,hancock park,
21327,"Gated Community, Tandem Parking, Dishwasher",https://losangeles.craigslist.org/lac/apa/d/los-angeles-gated-community-tandem/7844583244.html,hancock park,
21328,1+1 in The Miracle Mile | Wood Like Floors | Fireplace | Central A/C,https://losangeles.craigslist.org/lac/apa/d/los-angeles-11-in-the-miracle-mile-wood/7844582370.html,hancock park,
21329,"Walkscore: 91, Custom Cabinets, Outdoor Lounge",https://losangeles.craigslist.org/lac/apa/d/los-angeles-walkscore-91-custom/7844582330.html,hancock park,
21330,"Countertops - Quartz, Refrigerator, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-countertops-quartz/7844577158.html,hancock park,
21331,"Mirrored Closet Doors, Cable Ready, Outdoor Community BBQ",https://losangeles.craigslist.org/lac/apa/d/los-angeles-mirrored-closet-doors-cable/7844576281.html,hancock park,
21332,Newly Built 1 Bedroom in North Hollywood | Central AC/Heat | Gym,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-built-bedroom-in/7844564671.html,hancock park,
21333,Love Your LIFE In This Lovely Studio! Beverly Blvd.,https://losangeles.craigslist.org/lac/apa/d/los-angeles-love-your-life-in-this/7844563258.html,hancock park,
21334,"1 Month Free, Fitness Center, Highly Upgraded 1 Bedroom in Koreatown",https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-fitness-center/7844562593.html,hancock park,
21335,Nothing But NET In This BIG ONE! 424 Ardmore,https://losangeles.craigslist.org/lac/apa/d/los-angeles-nothing-but-net-in-this-big/7844555528.html,hancock park,
21336,Remodeled 1 Bedroom 1 BA in Hollywood +Balcony +SS Appliances +Parking,https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-bedroom-ba-in/7844465712.html,hancock park,
21337,"Renovated 2 Bedroom in Koreatown/Downtown LA With A/C,",https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-bedroom-in/7844469042.html,hancock park,
21338,Fully Outfitted and Quality 1+1 in Koreatown ** 1 Month Free,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fully-outfitted-and-quality/7844467033.html,hancock park,
21339,"Reserved Parking, Walkscore: 91, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-reserved-parking-walkscore/7844436788.html,hancock park,
21340,"Yoga Room, Active Score: 69, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-yoga-room-active-score-69/7843475754.html,hancock park,
21341,2 Bedroom in The Miracle Mile + Balcony + Fireplace + SS Appliances,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-the-miracle-mile/7844410709.html,hancock park,
21342,"Move in special!!!!!  Redone, Huge, 1 Bed and 1 BathIn 4 Unit complex!",https://losangeles.craigslist.org/wst/apa/d/move-in-special-redone-huge-bed-and/7844408026.html,hancock park,
21343,"Remodeled Studio Suite in KOREATOWN + Fitness Center, Air Conditioning",https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-studio-suite-in/7844409050.html,hancock park,
21344,"Move in special!!!! Redone, Huge, 1 Bed and 1 Bath In 4 Unit complex!",https://losangeles.craigslist.org/wst/apa/d/move-in-special-redone-huge-bed-and/7844407856.html,hancock park,
21345,West Hollywood Bachelor unit/all utilities paid!!!!!!!!!!!!!!!!!!!!!!!,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-west-hollywood-bachelor/7844406875.html,hancock park,
21346,Bright bachelor apartment available in West Hollywood!!!!!,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-bright-bachelor/7844406698.html,hancock park,
21347,"West Facing View, Fireplace, Refrigerator",https://losangeles.craigslist.org/lac/apa/d/los-angeles-west-facing-view-fireplace/7844389738.html,hancock park,
21348,Awesome 2B Apartment ~ Lots of natural light ~ CHECK IT OUT!! ~ WOW!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-awesome-2b-apartment-lots/7844382904.html,hancock park,
21349,"Fireplace, Gated Community, Bike Score: 68",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fireplace-gated-community/7844379044.html,hancock park,
21350,Spacious 2 Bedroom 2 BA in The Miracle Mile + Central A/C + Fireplace,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-bedroom-ba-in-the/7844375392.html,hancock park,
21351,Larchmont Village Highly Upgraded 1 Bedroom + Fireplace + 1 Month Free,https://losangeles.craigslist.org/lac/apa/d/los-angeles-larchmont-village-highly/7844375333.html,hancock park,
21352,Stainless Steel Appliances + A/C + Remodeled KOREATOWN 1 Bedroom,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-appliances/7844371595.html,hancock park,
21353,Once You Go OLD You'll Definitely Be SOLD! S Serrano Ave.,https://losangeles.craigslist.org/lac/apa/d/los-angeles-once-you-go-old-youll/7844363496.html,hancock park,
21354,"Mirrored Closet Doors, Package Locker System, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-mirrored-closet-doors/7844355314.html,hancock park,
21355,"2 Bedroom in The Miracle Mile, SS Appliances, Wood Style Floors",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-the-miracle-mile/7844352322.html,hancock park,
21356,Hollywood Remodeled 1 Bedroom *SS Appliances *Central A/C & Heating,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hollywood-remodeled-bedroom/7844332611.html,hancock park,
21357,"Custom Cabinets, Walkscore: 91, Countertops - Quartz",https://losangeles.craigslist.org/lac/apa/d/los-angeles-custom-cabinets-walkscore/7843493101.html,hancock park,
21358,"2 Bedroom 2 BA in Downtown Los Angeles with A/C, Remodeled, Fireplace",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-downtown-los/7844340307.html,hancock park,
21359,"Large Living Room, Transit Score: 56, Tandem Parking",https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-living-room-transit/7844332885.html,hancock park,
21360,"Package Locker System, Cable Ready, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-package-locker-system-cable/7844332182.html,hancock park,
21361,"Outdoor Lounge, Active Score: 69, Fitness Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-outdoor-lounge-active-score/7844331365.html,hancock park,
21362,"Reserved Parking, Tandem Parking, Gas Range",https://losangeles.craigslist.org/lac/apa/d/los-angeles-reserved-parking-tandem/7844329374.html,hancock park,
21363,"Cable Ready, Microwave, Dishwasher",https://losangeles.craigslist.org/lac/apa/d/los-angeles-cable-ready-microwave/7844328654.html,hancock park,
21364,"Gas Range, Microwave, Countertops - Quartz",https://losangeles.craigslist.org/lac/apa/d/los-angeles-gas-range-microwave/7844327610.html,hancock park,
21365,"Outdoor Lounge, Package Room, Patio or Balcony",https://losangeles.craigslist.org/lac/apa/d/los-angeles-outdoor-lounge-package-room/7844325859.html,hancock park,
21366,"Patio or Balcony, Mirrored Closet Doors, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-patio-or-balcony-mirrored/7844325033.html,hancock park,
21367,"Cable Ready, Bike Score: 68, Gas Range",https://losangeles.craigslist.org/lac/apa/d/los-angeles-cable-ready-bike-score-68/7844317584.html,hancock park,
21368,Private Master Bedroom Floor (w/en-suite bath & walk-in closet),https://losangeles.craigslist.org/lac/roo/d/los-angeles-private-master-bedroom/7844312951.html,hancock park,
21369,"Package Room, Cable Ready, Transit Score: 56",https://losangeles.craigslist.org/lac/apa/d/los-angeles-package-room-cable-ready/7844309064.html,hancock park,
21370,"Fitness Center, Countertops - Quartz, Patio or Balcony",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fitness-center-countertops/7844306660.html,hancock park,
21371,"Gated Community, Covered Parking, Refrigerator",https://losangeles.craigslist.org/lac/apa/d/los-angeles-gated-community-covered/7843336261.html,hancock park,
21372,Spectacular STARTS In A Special STUDIO! Beverly Blvd,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spectacular-starts-in/7844286393.html,hancock park,
21373,LIFE Is Wonderful In A ONEderful ONE! 424 Ardmore,https://losangeles.craigslist.org/lac/apa/d/los-angeles-life-is-wonderful-in/7844282181.html,hancock park,
21374,"Gas Range, Bike Score: 68, Patio or Balcony",https://losangeles.craigslist.org/lac/apa/d/los-angeles-gas-range-bike-score-68/7844219107.html,hancock park,
21375,"Package Locker System, Fitness Center, Outdoor Community BBQ",https://losangeles.craigslist.org/lac/apa/d/los-angeles-package-locker-system/7844212313.html,hancock park,
21376,"EV Charging Stations, Fireplace, Remodeled 1 Bedroom in Koreatown/DTLA",https://losangeles.craigslist.org/lac/apa/d/los-angeles-ev-charging-stations/7844200747.html,hancock park,
21377,"KOREATOWN Studio Suite - Jacuzzi, Pool & Spa, Brand New Gym, Remodeled",https://losangeles.craigslist.org/lac/apa/d/los-angeles-koreatown-studio-suite/7844188697.html,hancock park,
21378,"Fitness Center, Gas Range, Laundry Care Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fitness-center-gas-range/7844180902.html,hancock park,
21379,"Remodeled KOREATOWN 2 Bedroom With A/C, Large Closets, Fireplace",https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-koreatown-bedroom/7844175354.html,hancock park,
21380,"Remodeled 1 Bedroom 1 Bath in Hollywood w/ SS Appliances, Balcony",https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-bedroom-bath-in/7844161105.html,hancock park,
21381,"Cable Ready, Custom Cabinets, Package Locker System",https://losangeles.craigslist.org/lac/apa/d/los-angeles-cable-ready-custom-cabinets/7844153442.html,hancock park,
21382,"Outdoor Lounge, Walkscore: 91, Gas Range",https://losangeles.craigslist.org/lac/apa/d/los-angeles-outdoor-lounge-walkscore-91/7844137256.html,hancock park,
21383,"West Facing View, Business Center, Active Score: 69",https://losangeles.craigslist.org/lac/apa/d/los-angeles-west-facing-view-business/7844136047.html,hancock park,
21384,"Outdoor Community BBQ, Transit Score: 56, Fitness Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-outdoor-community-bbq/7844134773.html,hancock park,
21385,"Large Living Room, Cable Ready, Transit Score: 56",https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-living-room-cable/7844134075.html,hancock park,
21386,"Large Living Room, Dishwasher, Balcony",https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-living-room/7843503318.html,hancock park,
21387,"Active Score: 69, Yoga Room, West Facing View",https://losangeles.craigslist.org/lac/apa/d/los-angeles-active-score-69-yoga-room/7844133336.html,hancock park,
21388,"Active Score: 69, Fireplace, Laundry Care Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-active-score-69-fireplace/7844130994.html,hancock park,
21389,"West Facing View, Large Living Room, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-west-facing-view-large/7844113409.html,hancock park,
21390,Go BIG Or Come HOME! S Serrano Ave,https://losangeles.craigslist.org/lac/apa/d/los-angeles-go-big-or-come-home-serrano/7844107572.html,hancock park,
21391,"Business Center, West Facing View, Active Score: 69",https://losangeles.craigslist.org/lac/apa/d/los-angeles-business-center-west-facing/7844099235.html,hancock park,
21392,"Brand New Fitness Center, Jacuzzi, Pool & Spa, 1+1 in DTLA/Koreatown",https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-fitness-center/7844096168.html,hancock park,
21393,"Outdoor Lounge, Active Score: 69, Outdoor Community BBQ",https://losangeles.craigslist.org/lac/apa/d/los-angeles-outdoor-lounge-active-score/7844089631.html,hancock park,
21394,Fully Outfitted and Quality 1+1 in Koreatown ** 1 Month Free,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fully-outfitted-and-quality/7844066366.html,hancock park,
21395,Stainless Steel Appls ^ Balcony ^ 2 Bedroom in The Miracle Mile,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-appls/7844059358.html,hancock park,
21396,Virtual Tour | Spacious 2 Bedroom in West Hollywood | Won't Last!,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-virtual-tour-spacious/7844017697.html,hancock park,
21397,"Laundry Facilities, SS Appliances, Lovely 1 Bedroom in Westchester",https://losangeles.craigslist.org/wst/apa/d/los-angeles-laundry-facilities-ss/7844018348.html,hancock park,
21398,Life's BEAUTIFUL In A Wonderful STUDIO! 424 Ardmore,https://losangeles.craigslist.org/lac/apa/d/los-angeles-lifes-beautiful-in/7844011429.html,hancock park,
21399,Remodeled 1 Bedroom 1 BA in Hollywood * SS Appliances * Pet-Friendly,https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-bedroom-ba-in/7842725696.html,hancock park,
21400,Renovated 2 Bedroom in The Miracle Mile | SS Appliances | Central A/C,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-bedroom-in-the/7842980579.html,hancock park,
21401,1 Month Free + SS Appliances + Upscale 1 Bedroom in Koreatown,https://losangeles.craigslist.org/lac/apa/d/los-angeles-month-free-ss-appliances/7843141317.html,hancock park,
21402,"Renovated 2 Bedroom 2 Bath in Downtown Los Angeles, Cozy Fireplace",https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-bedroom-bath-in/7843905102.html,hancock park,
21403,Newly Remodeled 2+2 in The Miracle Mile + SS Appliances + Quartz,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-remodeled-22-in-the/7842899779.html,hancock park,
21404,Virtual Tour -2 Bedroom in West Hollywood -Air Conditioning -Call Now!,https://losangeles.craigslist.org/wst/apa/d/west-hollywood-virtual-tour-bedroom-in/7841182581.html,hancock park,
21405,"Tandem Parking, Dog Park, Business Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-tandem-parking-dog-park/7839953644.html,hancock park,
21406,"Cozy Fireplace, Remodeled Interiors, 2 Bedroom 2 Bath in Koreatown",https://losangeles.craigslist.org/lac/apa/d/los-angeles-cozy-fireplace-remodeled/7843755812.html,hancock park,
21407,"Fireplace Balcony, Refrigerator, 2 Bedroom 2 Bath in The Miracle Mile",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fireplace-balcony/7843750708.html,hancock park,
21408,"Renovated Studio Suite in Downtown Los Angeles, Fireplace, Pool",https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-studio-suite-in/7843750658.html,hancock park,
21409,"1930s JR 1BD/1BA + PATIO ART DECO SHOWPLACE, FORMER HOME OF JFK, HANCO",https://losangeles.craigslist.org/wst/apa/d/los-angeles-1930s-jr-1bd-1ba-patio-art/7843745465.html,hancock park,
21410,"Quartz Counters, SS Appliances, 2 Bedroom 2 Bath in The Miracle Mile",https://losangeles.craigslist.org/lac/apa/d/los-angeles-quartz-counters-ss/7843704744.html,hancock park,
21411,"See the Video of this 2 Bedroom, 1 Parking, AC, Pets OK. Hardwood Flrs",https://losangeles.craigslist.org/lac/apa/d/los-angeles-see-the-video-of-this/7843691080.html,hancock park,
21412,Beautiful 2+2 in The Miracle Mile -Subterranean Parking - Central A/C,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-22-in-the-miracle/7843634594.html,hancock park,
21413,"Studio Suite in KOREATOWN, Brand New Gym, Remodeled, Pool & Spa",https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-suite-in-koreatown/7843632923.html,hancock park,
21414,Swimming Pool ^ Virtual Tour ^ 2 Bedroom 2 Bath in West Los Angeles,https://losangeles.craigslist.org/lac/apa/d/west-hollywood-swimming-pool-virtual/7841693246.html,hancock park,
21415,2 Bedroom in The Miracle Mile ^ Central A/C ^ Subterranean Parking,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-the-miracle-mile/7843618089.html,hancock park,
21416,SS Appliances + 1 Month Free + Modern 1 Bedroom in Koreatown/Wilshire,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ss-appliances-month-free/7841733964.html,hancock park,
21417,Subterranean Parking | Quartz | 2 Bed 2 Bath in The Miracle Mile,https://losangeles.craigslist.org/lac/apa/d/los-angeles-subterranean-parking-quartz/7843511625.html,hancock park,
21418,"A/C, Remodeled, Fireplace, 2 Bedroom 2 BA in Downtown Los Angeles",https://losangeles.craigslist.org/lac/apa/d/los-angeles-c-remodeled-fireplace/7843510438.html,hancock park,
21419,"Remodeled 1 Bedroom in Hollywood w/ Central A/C & Heat, SS Appliances",https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-bedroom-in/7843504814.html,hancock park,
21420,Close to Downtown + SS Appliances + Balcony + 2+2 in The Miracle Mile,https://losangeles.craigslist.org/lac/apa/d/los-angeles-close-to-downtown-ss/7843499022.html,hancock park,
21421,Modern 1 Bedroom in Greater Wilshire ^ Fitness Center ^ 1 Month Free,https://losangeles.craigslist.org/lac/apa/d/los-angeles-modern-bedroom-in-greater/7843492007.html,hancock park,
21422,"Refrigerator, Patio or Balcony, West Facing View",https://losangeles.craigslist.org/lac/apa/d/los-angeles-refrigerator-patio-or/7843461581.html,hancock park,
21423,"Mirrored Closet Doors, Gated Community, Tandem Parking",https://losangeles.craigslist.org/lac/apa/d/los-angeles-mirrored-closet-doors-gated/7843431418.html,hancock park,
21424,"Business Center, Gas Range, Package Locker System",https://losangeles.craigslist.org/lac/apa/d/los-angeles-business-center-gas-range/7843419451.html,hancock park,
21425,Beautiful 2+2 in The Miracle Mile -Subterranean Parking - Call Us Now,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-22-in-the-miracle/7843408485.html,hancock park,
21426,"Mirrored Closet Doors, Bike Score: 68, Microwave",https://losangeles.craigslist.org/lac/apa/d/los-angeles-mirrored-closet-doors-bike/7843407910.html,hancock park,
21427,Remodeled 1 Bedroom 1 BA in Hollywood +Balcony +SS Appliances +Parking,https://losangeles.craigslist.org/lac/apa/d/los-angeles-remodeled-bedroom-ba-in/7842002228.html,hancock park,
21428,2 Weeks Free ^ Washer/Dryer ^ Pet-Friendly ^ 3+2 in Koreatown,https://losangeles.craigslist.org/lac/apa/d/los-angeles-weeks-free-washer-dryer-pet/7842205927.html,hancock park,
21429,"Gated Community, Dishwasher, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-gated-community-dishwasher/7843391566.html,hancock park,
21430,"Mirrored Closet Doors, Refrigerator, Laundry Care Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-mirrored-closet-doors/7843375556.html,hancock park,
21431,Refrigerator + Quartz Countertops + 2 Bedroom 2 BA in The Miracle Mile,https://losangeles.craigslist.org/lac/apa/d/los-angeles-refrigerator-quartz/7843374000.html,hancock park,
21432,"Covered Parking, Laundry Care Center, Mirrored Closet Doors",https://losangeles.craigslist.org/lac/apa/d/los-angeles-covered-parking-laundry/7843363671.html,hancock park,
21433,"Outdoor Community BBQ, Cable Ready, Business Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-outdoor-community-bbq-cable/7843362565.html,hancock park,
21434,"Covered Parking, Gated Community, Outdoor Community BBQ",https://losangeles.craigslist.org/lac/apa/d/los-angeles-covered-parking-gated/7843361827.html,hancock park,
21435,"Business Center, Yoga Room, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-business-center-yoga-room/7843360646.html,hancock park,
21436,"Cable Ready, Tandem Parking, Bike Score: 68",https://losangeles.craigslist.org/lac/apa/d/los-angeles-cable-ready-tandem-parking/7843360066.html,hancock park,
21437,"Bike Score: 68, Laundry Care Center, Active Score: 69",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bike-score-68-laundry-care/7843358960.html,hancock park,
21438,"Large Living Room, Package Locker System, Active Score: 69",https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-living-room-package/7843357597.html,hancock park,
21439,"Microwave, West Facing View, Gated Community",https://losangeles.craigslist.org/lac/apa/d/los-angeles-microwave-west-facing-view/7841473166.html,hancock park,
21440,Newly Built 1 Bedroom in Los Angeles - Central AC - Refrigerator,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-built-bedroom-in-los/7843351643.html,hancock park,
21441,"Microwave, Walkscore: 91, West Facing View",https://losangeles.craigslist.org/lac/apa/d/los-angeles-microwave-walkscore-91-west/7843351749.html,hancock park,
21442,Modern 1 Bedroom in Greater Wilshire ^ Fitness Center ^ 1 Month Free,https://losangeles.craigslist.org/lac/apa/d/los-angeles-modern-bedroom-in-greater/7843348752.html,hancock park,
21443,Score BETTER In This BETTER STUDIO! 424 Ardmore,https://losangeles.craigslist.org/lac/apa/d/los-angeles-score-better-in-this-better/7843345680.html,hancock park,
21444,"Tandem Parking, Custom Cabinets, Outdoor Lounge",https://losangeles.craigslist.org/lac/apa/d/los-angeles-tandem-parking-custom/7840648342.html,hancock park,
21445,"Dishwasher, Large Living Room, Business Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-dishwasher-large-living/7843285493.html,hancock park,
21446,"Package Room, Gated Community, Large Living Room",https://losangeles.craigslist.org/lac/apa/d/los-angeles-package-room-gated/7843277993.html,hancock park,
21447,"Dishwasher, Large Living Room, Walk-In Closets",https://losangeles.craigslist.org/lac/apa/d/los-angeles-dishwasher-large-living/7843265844.html,hancock park,
21448,"Bike Score: 68, Walk-In Closets, Business Center",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bike-score-68-walk-in/7843242025.html,hancock park,
21449,"Bike Score: 68, Gated Community, Microwave",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bike-score-68-gated/7843231334.html,hancock park,
21450,"KOREATOWN Studio Suite W/ Walk-in Closet, Cozy Fireplace, Remodeled",https://losangeles.craigslist.org/lac/apa/d/los-angeles-koreatown-studio-suite-walk/7843228735.html,hancock park,
21451,"Active Score: 69, Transit Score: 56, Package Locker System",https://losangeles.craigslist.org/lac/apa/d/los-angeles-active-score-69-transit/7843165806.html,hancock park,
21452,"☶ Newly Built 1 Bedroom in Hollywood, W/D in Unit, Refrigerator  ☶",https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-built-bedroom-in/7842306095.html,hancock park,
21453,"Microwave, Package Locker System, Patio or Balcony",https://losangeles.craigslist.org/lac/apa/d/los-angeles-microwave-package-locker/7840868021.html,hancock park,
21454,LOVE Where You LIVE - Here! S Serrano Ave,https://losangeles.craigslist.org/lac/apa/d/los-angeles-love-where-you-live-here/7843164079.html,hancock park,
21455,"Walkscore: 91, Laundry Care Center, West Facing View",https://losangeles.craigslist.org/lac/apa/d/los-angeles-walkscore-91-laundry-care/7843153917.html,hancock park,
21456,"Fireplace, Outdoor Lounge, Countertops - Quartz",https://losangeles.craigslist.org/lac/apa/d/los-angeles-fireplace-outdoor-lounge/7843146383.html,hancock park,
21457,"Outdoor Community BBQ, Refrigerator, Covered Parking",https://losangeles.craigslist.org/lac/apa/d/los-angeles-outdoor-community-bbq/7843144022.html,hancock park,
21458,"Custom Cabinets, Dishwasher, Large Living Room",https://losangeles.craigslist.org/lac/apa/d/los-angeles-custom-cabinets-dishwasher/7843143039.html,hancock park,
