title,price,bedrooms,bathrooms,square_feet,address,latitude,longitude,description,search_name,search_zip,url
"Retail Unit available for Rent - $1900 gross rent / 690 sf / $2.75 psf (Sun Valley, CA)","1,900",,,690,"9311 San Fernando Road, Sun Valley, CA 91352",34.238038,-118.392264,"QR Code Link to This Post
Retail Unit available within shopping center
- $1900 gross rent
- $690
- Great location
- Busy intersection
Shopping Center located at 9311 San Fernando Road, Sun Valley, CA 91352
If interested, please contact 562-714-2799",san fernando,,https://losangeles.craigslist.org/sfv/off/d/sun-valley-retail-unit-available-for/7844075562.html
Lovely 1 Bed/1Bath apartment for rent (Burbank),"1,950",1,1,600,"San Fernando BLVD, Burbank, CA 91502",34.150149,-118.269487,"QR Code Link to This Post
we have a bright and lovely 1-bed/1 bath Apt renting for $1950 a month. This apartment is on the second floor, new warm hardwood flooring and fresh paint. Great location. Close to downtown, IKEA, Park, Restaurants, John Muir high school, markets. Elmwood Apartment Home is just minutes away from Disney Studio. Warner Brother, Burbank airport and public transportation and easy access to 101 and 5 freeway.
*Available on the 15th
*Cat rent: $25 monthly
*Location: 224 E Elmwood Ave.Burbank, CA 91502
*Apartment example pictures
*1 Year lease, month to month after
*$1950 a month and $1950 deposit move in
*45.00 cash background check each (not refundable)
* Credit score 650 above.
""Income""
*Must have verifiable household income that is at least $ 6000 per month, must provide paystubs with show year- to-day amount
Amenities:
*Our buildings have been earthquake safety fitted'
*Air conditioner furnished, Wall heating
*Ceiling fan
*Water, trash Paid/Yard care paid
*Gas stove furnished
*Garbage disposal
*No smoking/drugs",san fernando,,https://losangeles.craigslist.org/sfv/apa/d/glendale-lovely-bed-1bath-apartment-for/7843534381.html
Need a place to stay in the valley for a night or 2 (F) only (San Fernando),,,,,,34.287500,-118.435200,"QR Code Link to This Post
Hi I’m willing to help someone with a place to stay for a night or two. (F) only.
Private shower
Private laundry
420 friendly.
My name is Alex I’m 29yo and am chill. lol
Free of course!",san fernando,,https://losangeles.craigslist.org/sfv/sub/d/san-fernando-need-place-to-stay-in-the/7843961428.html
New Sober Living Transitional Home Now Open! (Mission Hills),225,3,2,150,"14847 Hagar Street, Mission Hills, CA 91345, CA 91345",34.273539,-118.455953,"QR Code Link to This Post
AFFORDABLE BEAUTIFUL QUIET PLACE WITH POOL TO LIVE!
14847 Hagar Street, Mission Hills, CA 91345 between 405 Freeway, 118 Freeway and 5 Freeway
TOTAL MOVE IN SPECIAL: Only $480. = $225. for 1st Week + $225. Security Deposit + $30. Key Charge.
All future weeks are $225. per week.
Save $60/month! Pay Monthly: $930.00 Total Move In! Pay $900. per month + $30. Key Charge. (No Security Deposit!)
All future months are $900. per month.
QUIET AND PEACEFUL PLACE TO LIVE. NO HASSLES. DRUG FREE! NO BUNK BEDS!
2 INDIVIDUALS PER ROOM MAXIMUM. THIS IS FOR CLEAN AND SOBER PEOPLE ONLY!
We are open 9 am to 6 pm. Call today to come check us out.
UTILITIES PAID / FREE CABLE / FREE Wi-Fi. (43"" 4K TVs in every room)
We make living here easy for you. Just bring your own clothes, toothbrush and a good attitude.
You can come and go as you wish. This is independent living in a nice quiet beautiful Home in a great neighborhood!
We offer a quiet, safe and hassle-free place to live whether you are trying to get back on your feet or just need a great place to call your home. This is a great AFFORDABLE place for healthy and sober individuals and professionals.
Call Richard to set up showing appointment at
show contact info
Helping Hands Mission Hills is a New Affordable Transitional Sober Living Home is now open.
We have 4 beds available for right now!
Large clean, furnished shared bedrooms with 2 twin beds. Bedding, pillows and towels provided.
Twin beds, nightstand, dressers, 43"" LED flat screen TVs in every bedroom with closets.
Shared Bathrooms. Shared Kitchen, Some Off-Street Parking, No Pets allowed!
All utilities paid. Free internet! Free Wi-Fi! Free Cable! No Illegal Drugs or Alcohol Allowed!
No Smoking anything inside home or rooms. Smoking Outside Only!
This is an affordable clean sober home to share with like-minded professionals. (6 Persons + Management)
Search Terms:
halfway house
transitional living
sober house
sober home
sober room
sober roommate
sober living home
sober living house
sober living environment
SLE
sober housing
men sober
men's sober
alcoholics anonymous
narcotics anonymous
AA meeting
NA meeting
drug free home
sober life
addiction substance abuse
substance abuse
recovery house
recovery home
Mission Hills sober living
SFV sober living
San Fernando Valley sober living
LA sober living
sober living housing
sober living homes
sober living near me
sober living home near me
clean and sober house
faith based sober living
Christian sober living",san fernando,,https://losangeles.craigslist.org/ant/roo/d/mission-hills-new-sober-living/7843920287.html
HELPING HANDS MISSION HILLS NEW SOBER LIVING HOME (Mission Hills),225,3,2,150,"14847 Hagar Street, Mission Hills, CA 91345, CA 91345",34.284737,-118.464890,"QR Code Link to This Post
AFFORDABLE BEAUTIFUL QUIET PLACE WITH POOL TO LIVE!
14847 Hagar Street, Mission Hills, CA 91345 between 405 Freeway, 118 Freeway and 5 Freeway
TOTAL MOVE IN SPECIAL: Only $480. = $225. for 1st Week + $225. Security Deposit + $30. Key Charge.
All future weeks are $225. per week.
Save $60/month! Pay Monthly: $930.00 Total Move In! Pay $900. per month + $30. Key Charge. (No Security Deposit!)
All future months are $900. per month.
QUIET AND PEACEFUL PLACE TO LIVE. NO HASSLES. DRUG FREE! NO BUNK BEDS!
2 INDIVIDUALS PER ROOM MAXIMUM. THIS IS FOR CLEAN AND SOBER PEOPLE ONLY!
We are open 9 am to 6 pm. Call today to come check us out.
UTILITIES PAID / FREE CABLE / FREE Wi-Fi. (43"" 4K TVs in every room)
We make living here easy for you. Just bring your own clothes, toothbrush and a good attitude.
You can come and go as you wish. This is independent living in a nice quiet beautiful Home in a great neighborhood!
We offer a quiet, safe and hassle-free place to live whether you are trying to get back on your feet or just need a great place to call your home. This is a great AFFORDABLE place for healthy and sober individuals and professionals.
Call Richard to set up showing appointment at
show contact info
Helping Hands Homes Hagar is a New Affordable Transitional Sober Living Home is now open.
We have 4 beds available for right now!
Large clean, furnished shared bedrooms with 2 twin beds. Bedding, pillows and towels provided.
Twin beds, nightstand, dressers, 43"" LED flat screen TVs in every bedroom with closets.
Shared Bathrooms. Shared Kitchen, Some Off-Street Parking, No Pets allowed!
All utilities paid. Free internet! Free Wi-Fi! Free Cable! No Illegal Drugs or Alcohol Allowed!
No Smoking anything inside home or rooms. Smoking Outside Only!
This is an affordable clean sober home to share with like-minded professionals. (6 Persons + Management)
Search Terms:
halfway house
transitional living
sober house
sober home
sober room
sober roommate
sober living home
sober living house
sober living environment
SLE
sober housing
men sober
men's sober
alcoholics anonymous
narcotics anonymous
AA meeting
NA meeting
drug free home
sober life
addiction substance abuse
substance abuse
recovery house
recovery home
Mission Hills sober living
SFV sober living
San Fernando Valley sober living
LA sober living
sober living housing
sober living homes
sober living near me
sober living home near me
clean and sober house
faith based sober living
Christian sober living",san fernando,,https://losangeles.craigslist.org/ant/roo/d/mission-hills-helping-hands-mission/7843920416.html
SEEKING ROOM FOR RENT IN SAN FERNANDO VALLEY,,,,,,,,"QR Code Link to This Post
Hello, I'm looking to rent a room, month-to-month, anywhere in the San Fernando Valley. I'm an older guy of 56. Looking for household with an older crowd (40's, 50's and up). My name is Jack.
Very responsible, very respectful, very quiet and private. No drugs or parties. Will not have overnight guests. Will need use of kitchen.
If you have a room on the market for rent in the San Fernando Valley area with kitchen privileges, please do let me know. My rent budget is $750 to $800. Can pay first and last month's rent up front.
Thank you.",san fernando,,https://losangeles.craigslist.org/sfv/sha/d/seeking-room-for-rent-in-san-fernando/7840469858.html
Private & discreet Studio with 24/7 Support (San Fernando),115,0,1,,,34.287500,-118.435200,"QR Code Link to This Post
Your Private Hideaway in San Fernando
Tucked away in the heart of San Fernando, this private studio offers a discreet and stylish escape from the everyday. Thoughtfully designed for comfort and subtle indulgence, the space blends vintage charm with modern convenience—perfect for quiet moments, secret getaways, or time off the grid.
Relax into the soft glow of mid-century lighting, stream your favorites on the smart TV, or enjoy a slow morning at the coffee station. High-speed WiFi and a dedicated desk are there if needed, but this space is made for privacy, ease, and staying in.
Whether you're slipping away for a few hours or a weekend, you’ll find quiet, comfort, and total discretion here—just a short drive from Universal Studios and Six Flags.",san fernando,,https://losangeles.craigslist.org/sfv/vac/d/san-fernando-private-discreet-studio/7843736581.html
Back House For Rent San Fernando,"2,200",2,1,,,34.287500,-118.435200,"QR Code Link to This Post
Back house for rent in San Fernando.
2 Bedroom 1 Bathroom.
Utilities included.
Street parking only.
Friendly neighborhood with many shopping centers locally.
No (Pets or Children)",san fernando,,https://losangeles.craigslist.org/sfv/apa/d/san-fernando-back-house-for-rent-san/7843529399.html
"$3,295 / 500sqf - Multi-Room, Sound-proofed, Recording Studio! (Burbank)","3,295",,,500,"3200 N San Fernando Blvd, Burbank, CA 91504",34.204191,-118.345842,"QR Code Link to This Post
Royal Rehearsal is Burbank's premier music rehearsal, recording, and production studio company, with 5 locations and over 100 rehearsal, recording, and production units located in and around central LA.
We have an opening @ Royal 4 Studio #27, which is a multi-room, sound-proofed recording studio. This is our largest and most premium room across the portfolio, and it is rarely available.
Key Features:
• Spacious Layout: Comfortably accommodates up to 10 people in the control room.
• Ideal Location: Centrally located and easily accessible, just a 3-minute drive from Burbank airport.
• Tailored License Terms: We're flexible to accommodate your specific requirements, short or long-term.
• Overnight Street Parking: Ample parking available in a safe area. No additional costs or permits required.
• Climate Control: Dedicated Central AC for optimal comfort.
• Accessibility: Fully handicap accessible, ensuring ease of access for everyone.
• Privacy and Security: Includes a private lobby and secure private entrance.
**2025 SPECIAL: 2-MONTHS FREE ON A YEAR AGREEMENT - applies to 1st month and last month (with 2-months deposit paid up front). Additional month free on each year. (contact us for details).
CHECK OUT MORE INFO HERE:
https://www.royalrehearsal.com/units/royal-4---studio-a
Cheers!
-The Royal Rehearsal Team",san fernando,,https://losangeles.craigslist.org/sfv/off/d/burbank-sqf-multi-room-sound-proofed/7843484565.html
Two Bedroom one Bathroom (Goldendale),"2,550",2,1,650,"magnolia, Glendale, CA 91204",34.130708,-118.261108,"QR Code Link to This Post
Property Details:
Location: 350 Magnolia Ave, Glendale, CA 91204
Layout: Two-bedroom, one-bathroom apartment
Floor: Conveniently located on the first floor
Amenities: Laundry facilities available within the building
Nearby Attractions: Close to the American Center, as well as shopping and entertainment hubs for your convenience.
School Information:
Within the same zip code: Thomas Edison Elementary School
Nearby schools: Cerritos Elementary, Theodore Roosevelt Middle School, and Glendale High School
Includes ratings and community feedback from various sources, ensuring quality education options for families.",san fernando,,https://losangeles.craigslist.org/lac/apa/d/glendale-two-bedroom-one-bathroom/7843165715.html
One Bedroom/One Bathroom (Goldendale),"2,150",1,1,500,"western, Glendale, CA 91204",34.168706,-118.292309,"QR Code Link to This Post
Welcome to your new home at Glendale This delightful one-bedroom, one-bathroom apartment is situated on the desirable first floor, offering you convenience and easy access. Enjoy the ease of single-level living with no stairs to climb. This unit includes one dedicated parking spot, providing you with security and peace of mind. For added convenience, tenants have the option to request the installation of in-unit laundry (washer and dryer).
Unbeatable Location! This apartment is ideally located just steps away from Jons Fresh Marketplace for all your grocery needs. Experience the vibrant Glendale entertainment scene with easy access to Americana at Brand and Glendale Galleria. For families, the location is perfect with close proximity to well-regarded schools including Thomas Jefferson Elementary (6/10 rating), Eleanor J. Toll Middle (6/10 rating), and Herbert Hoover High (7/10 rating). Commuting is a breeze with quick and easy access to major freeways like the 134 and 5. You'll also find yourself conveniently close to a variety of shopping centers for all your retail needs.
Key Benefits:
First Floor Convenience: Easy move-in and move-out, ideal for all ages and mobility levels.
Dedicated Parking: Enjoy the security and convenience of your own parking spot.
Optional In-Unit Laundry: The possibility of adding a washer and dryer inside your unit for ultimate convenience.
Prime Location: Close to supermarket, entertainment, schools, freeway, and shopping.
Call to Action: Don't miss out on this fantastic opportunity! Contact us today to schedule a viewing.
This gem won't last long!",san fernando,,https://losangeles.craigslist.org/lac/apa/d/glendale-one-bedroom-one-bathroom/7843142777.html
STUDIO 22A - 300' INDUSTRIAL - NEW BUILD OUT (Los Angeles),667,,,300,"2640 N San Fernando Road, Los Angeles, CA 90065",34.108717,-118.241993,"QR Code Link to This Post
Los Angeles Industrial Arts Compound
STUDIO: 22A
INTRODUCTORY RATE! FOR 6 MONTHS ONLY
DESCRIPTION
Private, lockable 300’ Indoor studio. NO WINDOW.
DETAILS:
$667.00/month, Extra occupant $100/month
PRICE INCLUDES
Parking, Janitorial, Trash, Common Area, Water / Basic Power
TERMS
1-year lease
Security Deposit
FEATURES
- CONCRETE FLOORS
- NEW BATHROOMS [Common area]
- OVERSIZED STAINLESS WORK SINK [Common area]
NOTES
All studios are WORK ONLY, NOT LIVE-WORK
Restroom is shared
ZONING: M1
View Other Studios:
http://www.artcompoundla.com/LAIAC/STUDIOS/STUDIOS.html
Near: Echo Park, Silverlake, Atwater Village, Los Feliz, Glassel Park, Glendale, Eagle Rock, Highland Park, Frog Town, LA RIVER
Keywords: weld welding welder blacksmith blacksmithing carpentry carpenter architect architecture performance performing office space sculpture sculptor sculpting fine are studio writer writing cartoon animation screenwriter screen writing mechanics robotics wood burning cnc M1 zoned",san fernando,,https://losangeles.craigslist.org/lac/off/d/los-angeles-studio-22a-industrial-new/7843092896.html
